movie_id,movie_name,year,certificate,runtime,genre,rating,description,director,director_id,star,star_id,votes,gross(in $)
tt0377575,C.I.D. Moosa,2003,,160 min,"Action, Comedy",7.9,"The adventures of a private detective, Moosa, whose luck and wit helps him to solve the cases.",Johny Antony,/name/nm1434372/,"Dileep, 
Bhavana, 
Jagathy Sreekumar, 
Harisree Ashokan","/name/nm0226770/,/name/nm1418952/,/name/nm0415549/,/name/nm1428080/",1928,
tt0077538,Enter the Fat Dragon,1978,R,100 min,"Action, Comedy",6.6,An apprentice farmer (Sammo Hung) ventures to the city and helps his family battle a gang of thugs.,Sammo Kam-Bo Hung,/name/nm0005033/,"Sammo Kam-Bo Hung, 
Chun Yang, 
Roy Chiao, 
Meg Lam","/name/nm0005033/,/name/nm0477093/,/name/nm0152054/,/name/nm0482662/",919,
tt1459040,Ibrahim El-Abyad,2009,R,134 min,"Action, Drama",7.5,"Witnessing the killing of his father as a kid, Ibrahim is dragged to the criminal underworld of Egypt. While making a name for himself, he meets Abdul-Malek Zarzur, the crime lord of the town.",Marwan Hamed,/name/nm1441566/,"Ahmed el-Sakka, 
Hind Sabri, 
Amr Waked, 
Mahmoud Abdel Aziz","/name/nm1012570/,/name/nm0754906/,/name/nm0906756/,/name/nm0008124/",3570,
tt1797396,Beyond the Border,2011,,122 min,"Action, Drama, War",6.2,"December 1942. Two young soldiers leave their post at check-point 83 in Northern Värmland, Sweden, and make their way through the ice cold winter-night towards the border of Nazi-occupied ...                See full summary »",Richard Holm,/name/nm0391557/,"André Sjöberg, 
Martin Wallström, 
Antti Reini, 
Marie Robertson","/name/nm1727951/,/name/nm0909412/,/name/nm0718194/,/name/nm0731950/",1583,
tt0102513,Narasimha,1991,Not Rated,214 min,"Action, Drama",5.5,"With the help of his strongest henchman; Narasimha, Baapji eliminates his enemies from the city. But what happens when the sleeping morals of your toughest ally awaken, and he not only opposes you, but aligns with your enemy?",N. Chandra,/name/nm0151504/,"Sunny Deol, 
Dimple Kapadia, 
Urmila Matondkar, 
Ravi Behl","/name/nm0219971/,/name/nm0438092/,/name/nm0007107/,/name/nm0066919/",498,
tt8365426,Kill Mode,2020,Not Rated,97 min,"Action, Sci-Fi",3,"In a gritty near future, an ex-freedom fighter reluctantly jumps back into the fold after discovering a disturbing secret that could bring down the company that owns the world.",Thijs Meuwese,/name/nm4141388/,"Dave Mantel, 
Julia Batelaan, 
Yasmin Blake, 
Cyriel Guds","/name/nm2523121/,/name/nm2547201/,/name/nm9371177/,/name/nm8037179/",494,
tt0076554,Magnum Cop,1978,R,93 min,"Action, Crime, Thriller",5.5,An Italian private investigator tries to get to the bottom of a suspicious kidnapping case with the help of an exotic dancer.,Stelvio Massi,/name/nm0005787/,"Maurizio Merli, 
Joan Collins, 
Franco Ressel, 
Werner Pochath","/name/nm0580992/,/name/nm0001058/,/name/nm0720381/,/name/nm0687847/",363,
tt0274861,Snowbound,2001,PG-13,93 min,"Mystery, Thriller, Action",4.2,Liz tells her old friend Barbara that she believes her ex-husband is stalking her. She plans to leave town for awhile and stay at a cabin in the mountains. Barbara invites herself along and...                See full summary »,Ruben Preuss,/name/nm0696612/,"Erika Eleniak, 
Monika Schnarre, 
Peter Dobson, 
Jann Arden","/name/nm0000143/,/name/nm0773635/,/name/nm0229930/,/name/nm0033989/",460,
tt0072107,S*P*Y*S,1974,PG,87 min,"Action, Comedy",4.5,"Two spies end up being chased by the CIA, the KGB, and a group of anarchists after a botched mission invoked an unwritten ""corpse for a corpse"" pact.",Irvin Kershner,/name/nm0449984/,"Donald Sutherland, 
Elliott Gould, 
Zouzou, 
Joss Ackland","/name/nm0000661/,/name/nm0001285/,/name/nm0958088/,/name/nm0000722/",1006,2460198
tt0409848,Kureyon Shinchan: Action Kamen vs Haigure Maô,1993,,93 min,"Animation, Action, Adventure",6.7,Action Kamen comes to Shinchan's world seeking help from Shinchan to defeat the Haigure Demon. Then the adventure of Shinchan and his family begins.,Mitsuru Hongô,/name/nm0594084/,"Akiko Yajima, 
Keiji Fujiwara, 
Miki Narahashi, 
Yumi Takada","/name/nm0944985/,/name/nm0297873/,/name/nm0621200/,/name/nm2405918/",526,
tt1387312,Aaron... Albeit a Sex Hero,2009,Unrated,82 min,"Action, Comedy, Thriller",4.5,"What starts as a miserable day in a dead end job turns into a fight for survival as Aaron. Albeit the odds are against him, Aaron rises to the challenge to conquer his fears and vanquish his enemies.",Paul Bright,/name/nm0109171/,"Matthew Burnett, 
Rafiel Soto, 
Tony Bottorff, 
Steve Powers","/name/nm1854083/,/name/nm1816590/,/name/nm2403906/,/name/nm1995232/",150,
tt0046498,Skanderbeg,1953,,95 min,"Action, Drama, History",7.7,"This is the true story of the National Hero of Albanians, George Kastrioti Scanderbeg, from his birth to his death. 1405-1468. Based mainly upon the monk writer Marin Barleti, the movie ...                See full summary »",Sergei Yutkevich,/name/nm0951170/,"Akaki Khorava, 
Besa Imami, 
Adivie Alibali, 
Semyon Sokolovsky","/name/nm0451815/,/name/nm0408084/,/name/nm0019542/,/name/nm0812511/",733,
tt0192701,Turbulence 2: Fear of Flying,1999,R,101 min,"Action, Thriller",4.2,A passenger of a hijacked airliner who happens to be an airplane engineer works to deactivate a chemical weapons bomb after the hijackers kill the pilot and threaten to kill all the passengers on the plane.,David Mackay,/name/nm0533145/,"Craig Sheffer, 
Tom Berenger, 
Jennifer Beals, 
Jeffrey Nordling","/name/nm0001729/,/name/nm0000297/,/name/nm0000884/,/name/nm0635139/",2255,
tt3345474,Parasyte: Part 2,2015,,117 min,"Action, Drama, Horror",6.5,"Humanity is under attack by human-mimicking flesh-eating alien parasites. One parasite bonds with his young high school student host, and he convinces the parasite to help him stop the others.",Takashi Yamazaki,/name/nm0945724/,"Tadanobu Asano, 
Jun Kunimura, 
Shôta Sometani, 
Kazuki Kitamura","/name/nm0038355/,/name/nm0475165/,/name/nm2202409/,/name/nm0457556/",2933,
tt8396238,Farzand,2018,,141 min,"Action, Drama, History",8.3,"Farzand follows the story of warrior Kondaji Farzand, who along with 60 warriors defeated 2500 soldiers of the enemy to win the Panhala fort in just three and half hours in 1673.",Digpal Lanjekar,/name/nm9829530/,"Mrinal Kulkarni, 
Chinmay Mandlekar, 
Ganesh Yadav, 
Prasad Oak","/name/nm0474604/,/name/nm2346665/,/name/nm0944832/,/name/nm2260168/",1618,
tt0037466,Wing and a Prayer,1944,Passed,97 min,"Action, Drama, War",6.6,"In WW2, an American aircraft carrier sails around the Pacific on a decoy mission until it joins the battle of Midway against the Japanese forces.",Henry Hathaway,/name/nm0368871/,"Don Ameche, 
Dana Andrews, 
William Eythe, 
Charles Bickford","/name/nm0000747/,/name/nm0000763/,/name/nm0264278/,/name/nm0001948/",1456,
tt11252490,Creatures,2021,,103 min,"Action, Comedy, Horror",3.8,A group of astronomy students get more than they bargained for after finding an injured alien who is being targeted by a group of bloodthirsty CREATURES!.,Tony Jopia,/name/nm2102632/,"Romain Barbey, 
Rina Saito, 
Chris Kyriacou, 
A J Greaves","/name/nm5740780/,/name/nm3304819/,/name/nm8770942/,/name/nm9424494/",1304,
tt0063054,The Helicopter Spies,1968,Approved,95 min,"Action, Drama, Thriller",5.7,An African village is nearly exterminated by a deadly weapon - The Thermal Prism. Napoleon and Ilya must find it first before it can be used again for the conquest of the world.,Boris Sagal,/name/nm0755963/,"Robert Vaughn, 
David McCallum, 
Carol Lynley, 
Bradford Dillman","/name/nm0001816/,/name/nm0564724/,/name/nm0528595/,/name/nm0226947/",408,
tt0970472,Vexille,2007,PG-13,109 min,"Animation, Action, Sci-Fi",6.8,"Japan, 2077: A female agent named Vexille is dispatched to Tokyo to investigate whether Japanese are developing robotic technology, which has been banned by the U.N. due to its potential threat to humankind.",Fumihiko Sori,/name/nm1216495/,"Meisa Kuroki, 
Shôsuke Tanihara, 
Yasuko Matsuyuki, 
Akio Ôtsuka","/name/nm1800338/,/name/nm0849477/,/name/nm0559696/,/name/nm0960033/",7753,
tt0210609,China Gate,1998,,175 min,"Action, Adventure, Drama",6.6,10 old exiled army men decide to free a village from an evil bandit,Rajkumar Santoshi,/name/nm0764316/,"Om Puri, 
Naseeruddin Shah, 
Danny Denzongpa, 
Mamta Kulkarni","/name/nm0700875/,/name/nm0787462/,/name/nm0219939/,/name/nm0474616/",1668,
tt0083349,Yaarana,1981,Not Rated,138 min,"Action, Comedy, Drama",6.9,"Bishan loses his fortune while helping his friend Kishan in his singing career. Now successful, would Kishan return the favour?",Rakesh Kumar,/name/nm0474859/,"Amitabh Bachchan, 
Neetu Singh, 
Tanuja Samarth, 
Aruna Irani","/name/nm0000821/,/name/nm0802183/,/name/nm0849863/,/name/nm0045119/",1887,
tt12951176,Exiled: The Chosen Ones,2022,,,"Action, Thriller",5.3,"After a man-made virus failed to reduce the world's overpopulated areas, global leaders would start a new program that would legitimize a new venture in a game show. The game would be ...                See full summary »",Ranjeet S. Marwa,/name/nm4818968/,"Hannah Al Rashid, 
Oka Antara, 
Zack Lee, 
Carl Wharton","/name/nm4852549/,/name/nm2680798/,/name/nm3029720/,/name/nm2164767/",35,
tt19766560,4 Horsemen: Apocalypse,2022,Not Rated,85 min,"Action, Adventure, Fantasy",2.1,A small team of scientists must race against time to stop what seems to be a cascade of global disasters signaling the possible apocalypse and end of days.,Geoff Meed,/name/nm0576015/,"Dominique Swain, 
Arie Thompson, 
Eric St. John, 
Eva Ceja","/name/nm0000663/,/name/nm1860557/,/name/nm0089340/,/name/nm4544486/",294,
tt6589464,The Prison,2017,Not Rated,125 min,"Action, Crime",6.5,A troubled ex-cop imprisoned for a hit-and-run accident discovers that the entire penitentiary is controlled by an inmate who has been running a crime syndicate with the help of the warden and guards which provides them 100% alibi.,Hyeon Na,/name/nm1593802/,"Rae-won Kim, 
Han Suk-kyu, 
Se-ho Ahn, 
Jeon Bae-soo","/name/nm0453640/,/name/nm0359197/,/name/nm9541536/,/name/nm3482978/",1987,207167
tt8983168,Commando 3,2019,Not Rated,133 min,"Action, Adventure, Thriller",5.9,Karan goes to London to stop a terrorist attack on India.,Aditya Datt,/name/nm2024446/,"Gulshan Devaiah, 
Robin Chaudhary, 
Subhasish Ghosh, 
Pradeep Yadav","/name/nm3761132/,/name/nm11144838/,/name/nm10976974/,/name/nm11822353/",4273,
tt0817545,The Power of Few,2013,R,96 min,"Action, Crime, Drama",5.1,Religious conspiracy collides with urban crime in a story told from multiple perspectives.,Leone Marucci,/name/nm0555381/,"Christopher Walken, 
Juvenile, 
Christian Slater, 
Q'orianka Kilcher","/name/nm0000686/,/name/nm1175788/,/name/nm0000225/,/name/nm0452963/",4152,30444
tt21151720,Candy 2,,,,Action,,The streets of Houston heat up with when the Candy Crew collides with their sworn enemy,Nahala Johnson,/name/nm2143740/,"Amanda Jolie, 
Faith Elizabeth, 
Brandy Specks, 
Dakarai Akil","/name/nm12948523/,/name/nm13561920/,/name/nm8148093/,/name/nm9203056/",,
tt16450020,Operation Dagon,2022,,,"Action, Adventure, Fantasy",,Add a Plot,Ross W. Clarkson,/name/nm0165105/,"Cynthia Rothrock, 
Federico Castelluccio, 
Adrian Bouchet, 
Conan Stevens","/name/nm0001686/,/name/nm0144843/,/name/nm1345685/,/name/nm1947403/",,
tt3341072,Firestorm,2013,Not Rated,118 min,"Action, Crime, Thriller",6.2,"A storm is heading to the city, and with it comes another occurrence so destructive, it vows to bring down everything it touches. A crew of seasoned criminals led by the notorious Nam (Hu ...                See full summary »",Alan Yuen,/name/nm0950701/,"Andy Lau, 
Chen Yao, 
Ka-Tung Lam, 
Jun Hu","/name/nm0490489/,/name/nm3209720/,/name/nm0482628/,/name/nm0432425/",2939,
tt8633542,Escape 2120,2020,TV-PG,107 min,"Action, Adventure, Crime",3.4,"A detached orphan teen escapes to the future, but when he arrives at a natural utopia, he must evade a lynch mob convinced that he's the prophesied Devil's Child.",Brian K Bennett,/name/nm8945172/,"Edward Pritchard, 
Samantha Ipema, 
Roe Pacheco, 
Paul Kandarian","/name/nm9640200/,/name/nm9940124/,/name/nm5225258/,/name/nm4345376/",246,
tt5889372,Odd Squad: The Movie,2016,G,67 min,"Action, Adventure, Comedy",6.1,Odd squad may be shutting down due to a new team in town the Weird Team. All the previous agents come back and fight with all the new. Find out what happens next Monday August 1st at 7am and sometime in the afternoon.,J.J. Johnson,/name/nm1664945/,"Millie Davis, 
Olivia Presti, 
Isaac Kragten, 
Anna Cathcart","/name/nm4438246/,/name/nm7686051/,/name/nm7390585/,/name/nm8264172/",310,
tt1716753,Monster Brawl,2011,Not Rated,89 min,"Action, Comedy, Horror",3.6,Eight classic monsters fight to the death in an explosive wrestling tournament set inside an abandoned and cursed graveyard.,Jesse Thomas Cook,/name/nm2373713/,"David Foley, 
Art Hindle, 
Robert Maillet, 
Jimmy Hart","/name/nm0004929/,/name/nm0385543/,/name/nm0537631/,/name/nm0366352/",2499,
tt0050252,China Gate,1957,Not Rated,97 min,"Action, Drama, War",6.2,"In 1954, during the French Indochina War, an Eurasian female smuggler and a group of French Foreign Legion mercenaries, infiltrate the enemy territory in order to destroy an arms depot.",Samuel Fuller,/name/nm0002087/,"Gene Barry, 
Angie Dickinson, 
Nat 'King' Cole, 
Paul Dubov","/name/nm0058001/,/name/nm0001141/,/name/nm0170713/,/name/nm0239532/",877,
tt1316078,The Sky Has Fallen,2009,,80 min,"Action, Drama, Horror",5.6,"Within a couple of hours, a new disease wipes out almost all of mankind. Trying to avoid infection, people flee to remote locations, but they start seeing mysterious black figures, carrying...                See full summary »",Doug Roos,/name/nm3179860/,"Carey MacLaren, 
Laurel Kemper, 
Cory Knisely, 
Grant Anstine","/name/nm3180739/,/name/nm2897867/,/name/nm3181503/,/name/nm3180876/",3254,
tt0040242,Command Decision,1948,Passed,112 min,"Action, Drama, War",7.3,Army generals struggle with the decision to prioritize bombing the German factories producing new jet fighters over the extremely high casualties the mission will cost.,Sam Wood,/name/nm0939992/,"Clark Gable, 
Walter Pidgeon, 
Van Johnson, 
Brian Donlevy","/name/nm0000022/,/name/nm0682074/,/name/nm0004496/,/name/nm0002046/",2078,
tt0110080,Burning Paradise,1994,,104 min,"Adventure, Action, Fantasy",6.9,"An exotic, legendary battle between the forces of good and evil comes to life as the celebrated disciples of the Shaolin Temple -- monks who practice a lethal and spiritual form of martial ...                See full summary »",Ringo Lam,/name/nm0482681/,"Willie Chi, 
John Ching, 
Yamson Domingo, 
Chun Lam","/name/nm0156899/,/name/nm0157395/,/name/nm0947814/,/name/nm0482587/",756,
tt10127868,Narasimha,2001,,139 min,Action,6.1,"Rasool Akhtar terrorises the nation when he plans to kidnap the chiefs of the defence services and execute them publicly. Narasimha, an honest police officer, tries to foil Rasool's plans.",Tirupati Swamy,/name/nm0841555/,"Rahul Dev, 
Isha Koppikar, 
Ramya Krishnan, 
Nassar","/name/nm0222144/,/name/nm0465929/,/name/nm0471447/,/name/nm0621937/",94,
tt2369041,Legendary,2013,PG-13,92 min,"Action, Adventure, Sci-Fi",3.7,A team travels to China to capture a primeval creature that is not supposed to exist.,Eric Styles,/name/nm0836557/,"Scott Adkins, 
Dolph Lundgren, 
Yi Huang, 
Nathan Lee","/name/nm0012078/,/name/nm0000185/,/name/nm0399062/,/name/nm5654903/",2304,
tt0062688,Attack on the Iron Coast,1968,G,89 min,"Action, Drama, War",5.5,"During World War II, a commando leader named Major Jamie Wilson leads a group of soldiers on a suicide mission to destroy a Nazi naval stronghold on the French coast.",Paul Wendkos,/name/nm0920862/,"Lloyd Bridges, 
Andrew Keir, 
Sue Lloyd, 
Mark Eden","/name/nm0000978/,/name/nm0445139/,/name/nm0516145/,/name/nm0249103/",698,
tt1010435,One Piece: The Cursed Holy Sword,2004,TV-14,95 min,"Animation, Action, Adventure",6.6,The Straw Hat Pirates learn about the Shichiseiken on Asuka Island. Zoro disappears and the marines attack the island. Luffy and his gang fight off the marines when they find happen to find Zoro in enemy lines.,Kazuhisa Takenouchi,/name/nm1387613/,"Takeshi Aono, 
Hiroaki Hirata, 
Masami Hisamoto, 
Kazuya Nakai","/name/nm0031844/,/name/nm0386286/,/name/nm0386760/,/name/nm0620017/",1937,
tt1934381,Sector 7,2011,Not Rated,101 min,"Action, Sci-Fi",4.7,"A crew, drilling offshore for oil south of Jeju island, finds a lethal alien life form instead.",Ji-hoon Kim,/name/nm1537157/,"Ha Ji-Won, 
Sung-Ki Ahn, 
Ji-Ho Oh, 
Ye-ryeon Cha","/name/nm0351710/,/name/nm0014227/,/name/nm0644885/,/name/nm1981744/",2547,
tt6774092,Masterpiece,2017,,160 min,"Action, Crime, Mystery",5.5,"Edward Livingston, an English professor at the Travancore Maharaja College. As the defiant students continue to split into warring factions, Livingston sets out to restore order and make the campus a better place for everyone.",Ajai Vasudev,/name/nm6725309/,"Mammootty, 
Megha Mathew, 
Mahima Nambiar, 
Saju Navodaya","/name/nm0007123/,/name/nm8859264/,/name/nm6446946/,/name/nm7457612/",2416,
tt0319736,The Legend of Bhagat Singh,2002,Not Rated,155 min,"Action, Biography, Drama",8.2,The story of a young revolutionary who raised an armed resistance against the British rule in India.,Rajkumar Santoshi,/name/nm0764316/,"Ajay Devgn, 
Sushant Singh, 
D. Santosh, 
Akhilendra Mishra","/name/nm0222426/,/name/nm0839820/,/name/nm1430018/,/name/nm0592782/",16726,
tt5305352,Valentine,2017,TV-14,97 min,"Action, Adventure, Crime",4.7,"Man recruits girl under the guise of making a movie, while really trying to turn her into a masked vigilante.","Agus Hermansyah Mawardy, 
Ubay Fox, 
Agus Pestol",/name/nm12237941/,"Estelle Linden, 
Arie Dagienkz, 
Matthew Settle, 
Ahmad Affandy","/name/nm5768042/,/name/nm7821194/,/name/nm7928737/,/name/nm2207675/,/name/nm0786136/,/name/nm7928738/",888,
tt0116014,Forbidden City Cop,1996,,89 min,"Action, Comedy, Fantasy",6.9,"An imperial agent gets ridiculed for his various inventions, until his supportive wife encourages him to attend a conference, which's actually a trap to kill all the doctors serving the emperor, where his crazy inventions come in handy.","Stephen Chow, 
Vincent Kok",/name/nm0159507/,"Stephen Chow, 
Carina Lau, 
Carman Lee, 
Tat-Ming Cheung","/name/nm0463674/,/name/nm0159507/,/name/nm0490500/,/name/nm0496944/,/name/nm0156579/",4296,
